Species,n_samples_env,alt_mean,mat_mean,map_mean,seasonality_t_mean,seasonality_p_mean,maxsrad_mean,minvapr_mean,alt_sd,mat_sd,map_sd,seasonality_t_sd,seasonality_p_sd,maxsrad_sd,minvapr_sd
Russula farinipes,48,570.9583333333334,7.151590824407365,861.7387152777777,701.0881135931563,19.488702573468814,19403.318526785715,0.450475696296919,343.6043592182132,2.122515900114726,186.49937263796505,152.89930113090512,14.65680276802188,2042.6382050543016,0.10177783088596992
Russula fellea,69,573.3913043478261,7.6671821116896695,734.9320565907522,676.5127607233788,33.24170055585056,20106.33423050379,0.4672984794964865,393.3059809221772,1.0575382046544635,297.5208653664387,60.01109229590943,11.91391264525296,2058.649764222345,0.05460604279170158
Russula fistulosa,61,563.2295081967213,8.077831938162962,768.5459016393443,698.9635563477927,34.97027970920453,19942.0856167057,0.46877868466085043,411.1686350490361,1.9718296740549623,449.30724783801935,127.01984228746637,16.264426907578336,1230.5666567064955,0.21019714912199672
Russula foetens,36,649.25,9.280535982440504,993.6592923280424,598.8876057051974,27.54634642491928,19752.067956349216,0.6723888935590232,362.41108269083446,5.643571391314104,494.4406435323271,208.93350278285308,14.539465828485682,1742.6491604519301,0.5586251867183912
Russula fragilis,1,424,9.68680556325449,1729.66666666667,571.101347299468,62.3923746033035,25048.6666666667,0.573333342870077,NA,NA,NA,NA,NA,NA,NA
Russula gelatinivelata,3,782.3333333333334,22.61331019798917,2181.3333333333335,52.6524878399499,54.647315454326,20145.277777777766,2.164444506168367,30.43572462310259,0.15182563416681863,58.353627422237714,0.12191682398018037,2.6117208937474325,198.1490974363023,0.019172716303250827
Russula grata,61,563.2295081967213,8.077831938162962,768.5459016393443,698.9635563477927,34.97027970920453,19942.0856167057,0.46877868466085043,411.1686350490361,1.9718296740549623,449.30724783801935,127.01984228746637,16.264426907578336,1230.5666567064955,0.21019714912199672
Russula graveolens,78,696.2692307692307,7.617492941140448,658.3851495726495,692.068838193578,41.11488580707054,20281.81126373626,0.44532081682567054,552.5538270324727,2.903391849392844,291.8586998509998,115.36831935431339,6.175231104111817,1055.7947942076728,0.2590169098132474
Russula grisea,22,1006.1363636363636,5.1530744961288875,596.1568181818182,778.914471439939,40.80933697082648,19389.087121212116,0.36565151510365085,1221.2894160117567,3.0759357242101046,133.80706859033214,118.67674916680551,29.069866761416883,1842.828131463867,0.14262807482050321
Russula heterophylla,227,695.885462555066,8.329962745638934,888.0568054681494,670.75922266466,40.74641714128239,20698.596578910572,0.5340389137176431,659.4295235714269,4.7559163066388885,591.9263638927084,250.73221183841002,22.09785125305158,2416.6235415558626,0.40670585139892496
Russula insignis,16,759.5625,12.246935772766138,851.8927083333331,733.0644271222707,79.61423244395073,23608.34479166667,0.6282708337840942,663.028201386135,6.425040229837554,546.2095460389054,355.51207073131354,27.047673137933437,3008.6458040658295,0.4562903679730433
Russula integra,187,694.572192513369,7.356869706751855,831.535529666412,656.3719912866891,26.0265887181061,19830.69540361599,0.4613995434705435,483.70286453366214,2.0365301345780584,323.32713474113433,80.59056170385674,13.23060054241546,2113.1406595314256,0.1328630149049953
Russula ionochlora,118,446.3728813559322,7.9904956938159195,756.5618845843421,658.0022067667527,25.268478055193597,19455.672800645687,0.49143038659902993,340.37234002865756,1.0058758598489124,218.54565197207774,66.18127106398893,14.554815520618714,1181.4977217898033,0.052021549571588985
Russula lilacea,10,204.5,6.388142333465208,589.7494047619047,792.8694916625087,37.43502672992525,20145.24166666667,0.37733333011468273,214.78787985669334,1.1639514865142748,31.076860809829725,71.79022202270683,3.8693186478582153,323.73793091803344,0.06166516899938373
Russula maculata,15,415,12.920863416009857,814.0388888888889,566.8269857675593,46.58191010713404,22845.37222222222,0.8478333356645374,522.1349032030488,6.130079439898881,694.8575163887994,234.43843968813917,18.16089367901861,3440.690303677454,0.5884726744336571
Russula melliolens,8,397,7.873869049879686,542.785119047619,716.946749111238,42.220317816085064,19877.26547619049,0.4454761875882035,91.70137870906225,0.3191783874624238,26.10620299917272,4.795372138136722,1.078543198414177,43.24855403715178,0.00815162056989405
Russula minutula,17,719.7058823529412,6.633856214799011,833.3411764705894,687.338454421134,34.723756422856425,18978.225490196095,0.4241176464978386,454.8775610955494,1.9468398608566073,413.0217025050831,44.356483210621136,11.745344580278115,1155.681193755991,0.04219069209410755
Russula myrmecobroma,31,724.8064516129032,22.677517832562607,1777.7344086021506,85.0125454079999,64.24096430433461,20402.235483870965,2.1294623831587423,257.57502717394,2.8319337633223305,330.2459576373983,139.59178403321044,9.370635150514726,881.3762328055395,0.3856736315869994
Russula nauseosa,94,756.3829787234042,6.93539198060901,842.2664893617022,732.3236334423575,37.961490465410364,21775.785688956432,0.39550962578750604,660.3320947872256,3.106637833982317,285.3372153115806,220.51005546527313,24.836566201232337,2228.658064587696,0.15297325918968507
Russula nigricans,41,789.9024390243902,9.943989688956353,1109.420528455285,689.1332180489546,40.780365382781746,23111.372357723587,0.5617886133128553,735.0606711312355,6.703547569554114,802.6109360629465,218.9024190251613,24.445791860157993,2921.850371203649,0.415423554956319
Russula ochroleuca,244,852.7991803278688,6.4188390451813895,949.3517857142862,662.1315619787848,28.33259335398915,19181.852190671358,0.4408527516956957,497.2203524063169,2.372356680818862,353.86293273512524,88.30226375798715,13.075467265784216,2107.0243451259607,0.1425705309060455
Russula olivacea,30,522.8333333333334,7.340207671027855,714.4485317460318,695.4399762936039,32.74149003937,19562.917976190478,0.4541999968886377,230.63123025257462,0.6227674072000944,200.35437804332176,38.989341345036536,10.45384630808916,649.9077292836555,0.024826076118936204
Russula paludosa,264,503.2765151515151,3.093445846154391,705.2020129596834,802.3818278977714,34.82011563287565,19322.78880239079,0.3246801994231707,482.38753024129505,3.6553982520592374,288.2321089989491,155.83114278507188,8.0122713771242,1454.0114440438451,0.20673918417561085
Russula parazurea,8,45.75,20.377734341348212,1291.34375,560.3409642600092,39.39041455812927,22807.5625,1.0049999952316282,13.89501452217408,1.0616433073325182,42.883758476507495,59.25172071594458,6.958897715113847,220.38641996988574,0.12071216734561624
Russula pascua,6,324.6666666666667,-7.88250865295481,368.5208333333333,947.5512060279708,37.757664406029086,18473.035416666666,0.08270833198912442,28.577380332470412,5.8457114304030044,205.50198321224704,113.16588411471446,6.023741459493418,1279.7920502570107,0.05256196688773972
Russula pectinatoides,63,688.936507936508,5.269667117421005,800.5042328042329,1132.5275471540979,89.47846268867423,20155.64126984127,0.19829365089535744,776.2808951415733,4.819498961023276,177.9544561858963,254.14917496587788,20.103562096200367,1447.7362108909513,0.3051250651016673
Russula persicina,31,376.96774193548384,10.775342746130468,743.3594470046083,749.924972795174,57.348748507047354,22279.459062980037,0.614893237459037,297.72677450653396,6.0771565353126595,700.072161827797,316.3720659921263,22.12368151361265,2980.291718740027,0.5259148765890174
Russula puellaris,133,458.2631578947368,7.2066910494064444,736.4547440028643,709.0068188514241,40.5693245656957,20203.339983888294,0.4646237921971405,673.6316534024435,4.186075596631073,255.29962001886636,223.86840191890283,22.665994814892066,1973.8418995077823,0.1868046770002483
Russula queletii,39,570.0769230769231,7.496380120454418,868.083608058608,682.0625970049963,28.829282809026513,20118.819658119657,0.46349451022634297,591.1827745075916,3.2063603171490205,328.68549867485035,95.94427610429325,17.881469987664865,2354.178118743265,0.16157484234141575
Russula raoultii,49,505.7551020408163,7.515142537663283,884.478231292517,656.1321451167535,16.881197150234524,18570.000291545195,0.48378231485742645,148.9038462974576,0.5134182759964858,112.96364491200919,18.899250271619565,8.619517357366744,470.29652830378166,0.016946752888384917
Russula renidens,31,376.96774193548384,10.775342746130468,743.3594470046083,749.924972795174,57.348748507047354,22279.459062980037,0.614893237459037,297.72677450653396,6.0771565353126595,700.072161827797,316.3720659921263,22.12368151361265,2980.291718740027,0.5259148765890174
Russula rhodopus,29,520.0344827586207,6.092034532647215,877.2016967706624,840.4926740430527,46.35485743933796,22341.073576902036,0.3497171579922852,480.3504288358225,4.1013969762204505,342.5403712591687,194.2504997854783,24.475831105702664,3622.6235575020164,0.11627627816704175
Russula romellii,28,572.1071428571429,7.567490084950502,725.6529761904762,685.9039814692111,32.07648617255923,19615.05952380953,0.46171428060957365,237.55160675738625,0.8558790429464117,230.44208868101808,33.665321781322845,11.745620337215032,1570.3710319449276,0.028979307073715193
Russula roseipes,133,458.2631578947368,7.2066910494064444,736.4547440028643,709.0068188514241,40.5693245656957,20203.339983888294,0.4646237921971405,673.6316534024435,4.186075596631073,255.29962001886636,223.86840191890283,22.665994814892066,1973.8418995077823,0.1868046770002483
Russula rubrogrisea,4,386.25,7.7706051715235676,1104.9940476190482,669.2444794466923,18.44660818988756,18458.141666666677,0.4753928540008405,468.0864414471612,2.4338094075835772,328.709960659792,238.28444027384248,9.643778669883407,1624.2248039021858,0.1704753239967354
Russula torulosa,39,570.0769230769231,7.496380120454418,868.083608058608,682.0625970049963,28.829282809026513,20118.819658119657,0.46349451022634297,591.1827745075916,3.2063603171490205,328.68549867485035,95.94427610429325,17.881469987664865,2354.178118743265,0.16157484234141575
Russula turci,17,879.3529411764706,7.520751640497663,1336.839215686276,714.1718073838048,59.076364647257165,24817.933333333352,0.437803925632262,723.4144680935395,3.9311017033607474,466.8190766351122,243.4752425831327,19.689341695982087,2681.7784672934604,0.16402215218854754
Russula vinosa,101,617.009900990099,5.261614539153847,801.3040325461118,744.0285668385424,37.8206613643689,20182.254316860257,0.37167937249947347,611.120389040482,4.391581816675454,374.74794824559865,199.05615303439694,11.55286429154023,1933.480621835637,0.16465379600338167
Russula violeipes,22,710.2727272727273,15.703822604220154,1259.436363636364,556.9472139254898,70.9301891507622,22638.35984848485,0.8624545376409181,466.35804575436117,6.347167934298149,1018.3054997188108,275.3589934471514,37.32556181469784,2471.837303995714,0.5708671417699265
Russula virescens,28,412.5357142857143,8.148085323821695,551.7285714285714,708.4883541331727,41.715685721344556,20050.413095238102,0.46295237849865645,86.83721771770662,1.6033562349942547,46.3296993994486,34.50557545290164,6.194427573264627,1171.3730001412948,0.08358425100667949
Russula viscida,13,479.7692307692308,7.185639501497223,629.8882783882784,752.5086971217839,40.340128401447735,19595.2402930403,0.42236996121677284,181.2866762185213,1.938416213393456,163.26082473138027,169.62083349305965,13.022225167983182,548.3765884131367,0.10396049555232725
Russula xerampelina,91,626.7252747252747,7.115239634391135,871.1232600732601,711.407708341304,41.70766024140695,21265.261800104658,0.4264089497965177,616.0333877303525,2.903510612784816,426.2086652796024,218.35558871552942,27.590271339448474,2311.368112685099,0.2386547188880843
Russula zvarae,16,449.375,7.575451389802362,691.6520833333333,690.3808304520885,31.651415594594056,19269.687500000007,0.455749995758136,180.58086831112536,0.8401029921735467,229.7180223081075,35.94989477501134,13.605431241042604,834.1748663710674,0.030167803042262013
Sagenomella diversispora,1362,474.4618208516887,12.653911838039836,912.0537564389438,558.5897238854575,45.20243374416289,24817.41325839685,0.7317090761868048,439.3019833330886,5.4216099131304585,378.26257501503386,256.73852668356807,29.110982138443596,3730.1803972786265,0.35034377371813125
Sagenomella oligospora,477,333.62473794549265,14.421743246695138,743.7421383647799,647.4292855841943,63.25571704726265,24361.279524807826,0.7188955279248085,517.0040753461848,4.6652320681868975,340.05878601552337,349.4950152643908,30.92626123063875,3152.673279749388,0.3743232296239592
Sagenomella striatispora,166,740.8012048192771,13.576863718669301,1037.7884538152612,523.3190926623536,51.03786474905147,23555.416767068273,0.7598835343218233,624.2651458812802,5.130522641094084,430.1253111890463,273.48772698326394,26.71146299893746,3554.5219783093894,0.38739499253424503
Saksenaea vasiformis,1,729,22.9072917103767,2864.5,64.3980541770738,60.0595324632886,21935,2.25499999523163,NA,NA,NA,NA,NA,NA,NA
Sarcodon imbricatus,8,384.125,3.7935879904529948,737.6277777777777,909.277167971692,33.40747405377208,19454.14305555555,0.30999999757235247,381.45826864060206,4.295025144505219,351.2656510412183,298.49582224943174,16.58804910405458,1036.2202327511122,0.13831970437803937
Sarcodon squamosus,21,320.0952380952381,4.6204034247332135,684.9559523809526,848.1841738844415,33.26351802889548,20588.046031746035,0.31857937370973904,617.3971092224116,2.6652251749477704,237.7072078142049,62.94566772564311,4.390479720156104,1863.3163864905075,0.07189899657913836
Sarcodon underwoodii,2,831,8.58312498138595,1564.875,824.2087963346955,8.829896586625866,20741.45,0.363999995589256,704.2783540618013,2.2011644764363085,653.1898891210733,205.0283215480096,1.4660171154098203,239.07280271917068,0.10748023360634101
Sarcodontia crocea,2,1312,4.11805556512748,1375.16666666667,629.327865016255,19.532055801036,17482.6666666667,0.371666669845581,0,0,0,0,0,0,0
Sarcostroma restionis,80,565.6375,16.205662335738822,655.2485416666666,437.2686203173826,55.30205964860443,27318.322708333333,0.8425604144359626,581.2559131317572,2.402698445178117,291.34438439382734,97.43065860229738,22.441621850045262,2261.7724333484307,0.1769060240491559
Sarea resinae,45,507.0888888888889,5.93649295317032,785.0443121693122,870.3876039860318,35.70471970493304,21152.391111111116,0.3607439135306727,362.3012823492613,4.005068776643973,250.4831454941008,235.1426004540256,18.48252921462929,2421.3470518516133,0.17625012400677684
Sarocladium bifurcatum,11,3054.3636363636365,4.224905324401334,464.1363636363636,763.4505233613171,94.22210679250006,21859.159090909092,0.43454545499248953,1746.917758380587,11.083588509576085,479.1080170957845,300.15570607324196,22.23673664622526,1085.8784190272365,0.6679949620433936
Sarocladium hominis,5,855.2,19.50770827929178,1317.1,393.30223478341435,53.80357834345112,20929.8,1.0795000225305549,837.2079789395225,2.3672951429779525,629.602146200281,239.54997258156988,32.30798217636297,1851.7808438770503,0.6215137983764677
Sarocladium implicatum,173,346.4797687861272,13.491038070741867,735.081646553764,922.7624832346146,93.43184720460616,22068.931959233345,0.44191849565914415,918.954433604739,6.575243678973285,417.41976925883347,269.42808044839774,25.40943382745789,2171.8931070434846,0.382716365418035
Sarocladium kiliense,630,1007.8031746031746,7.885984673709756,679.8349162257496,855.5920932949452,65.57007413025472,21858.671653439153,0.3839149906247119,1414.3286742189898,7.871754445497425,378.879330948359,234.33249837362317,31.17969185338354,2580.3199199897817,0.3827231125254338
Sarocladium pseudostrictum,110,126.34545454545454,14.180440028782165,815.1021212121212,927.8240001815783,87.37383424429876,21579.79,0.44181363261558815,496.98491728288116,3.3937986834222875,391.5563711192332,203.88867888637867,26.429228674957944,2016.7638439992884,0.2473483200236318
