Species,spore_type,phylum,class,order,guild,Life_style,simpleFunct,host.assoc,log10.sporeVolume,log10.sporeAspectRatio,n_samples_env,alt_mean,mat_mean,map_mean,seasonality_t_mean,seasonality_p_mean,maxsrad_mean,minvapr_mean,alt_sd,mat_sd,map_sd,seasonality_t_sd,seasonality_p_sd,maxsrad_sd,minvapr_sd,geo_extent_m,geo_extent_prop,geo_area_m,geo_area_prop
Pleotrichocladium_opacum,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,3.4486643099758734,0.2536053457358431,2346,1170.6602728047742,6.4600646007896465,828.2245945230892,736.0270818298026,46.409598723399725,22212.703497679264,0.41987037437705044,1317.1846024230276,6.519635548920029,398.2438728965112,268.0366957168841,32.22882163041731,2920.7464908735146,0.30104183717628596,19153235.063861903,0.9576617531930951,46635233659095.8,0.314410377540659
Pleurostoma_richardsiae,Mitospores,Ascomycota,Sordariomycetes,Calosphaeriales,NA,NA,NA,NA,1.0254236498611775,0.2498774732165999,19,365.1578947368421,14.862796039996969,944.225438596491,822.387608189818,76.12159452017586,21631.111403508774,0.7439122867819512,382.62648789618066,7.31147380991368,507.95936427248904,462.8689078004919,34.23616622464873,1597.0767765183436,0.6973428987952907,19126556.538654413,0.9563278269327207,21233962470169.863,0.14315738623147567
Pleurotheciella_uniseptata,Mitospores,Ascomycota,Sordariomycetes,Notassigned,NA,NA,NA,NA,1.8346091339847899,0.6020599913279624,13,653.9230769230769,5.678717968593809,842.7692307692307,1198.5502905163096,99.60094124448604,20760.8,0.1741538451268127,39.9384141282165,3.3785864456504404,93.67499563753557,201.0001542870734,10.071654777106826,1813.7725691221601,0.23130998027197316,NA,NA,NA,NA
Pleurothecium_recurvatum,Mitospores,Ascomycota,Sordariomycetes,Pleurotheciales,NA,NA,NA,NA,2.7437699486932043,0.544952555719699,2,116.5,4.720595218596005,668.9857142857145,1064.171842617533,50.1632375077601,19605.54285714285,0.2149999961256985,82.73149339882606,0.8800111861066726,81.19606153110638,288.45695603591736,21.36038444665951,809.9807163237346,0.1484924194130216,NA,NA,NA,NA
Pleurotus_albidus,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA,1.5858026711307156,0.47961005512335714,4,1059.25,18.09895824715495,812.025,423.03456216816323,73.9566892519352,21292.6125,0.8125000052154066,715.5498468543847,2.3060308400608376,128.15866793419266,68.38689808069451,26.311338108009174,1882.4695085512008,0.11953034458357749,398639.04046527285,0.019931952023263644,13388221930.219294,9.026213833191275e-5
Pleurotus_fuscosquamulosus,Mitospores,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA,2.0089363366911064,0.21421466540996897,1,16,16.845833102862,1294,306.990216614263,22.881630787973,24324,0.959999978542328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pleurotus_giganteus,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA,2.247915322588145,0.09017663034908803,1,534,24.1177083849907,4173.25,53.4246268948921,34.2607361596064,21546.25,2.07249993085861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plicaturopsis_crispa,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA,0.3758152603546592,0.5326385825694938,7,480,13.369732150034839,1324.7428571428577,545.3572102949117,47.77620414733568,20842.685714285715,1.0298571307034723,573.8658379795752,8.422593003382689,867.2147387671179,384.32797992368495,32.68803385682564,3207.852734890334,0.8944401955926833,13805981.927687239,0.6902990963843619,19622230777012.7,0.1322912421086842
Pluteus_atromarginatus,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA,2.0226400892428598,0.12493873660829993,2,1488.5,1.1624999892794452,846.2500000000016,724.689563638593,23.8727198886485,20887.75,0.277500007301569,2006.0619382262353,5.665693049486063,228.27763919305968,151.07959253913376,12.422301981886879,125.04004913986917,0.1166726288002901,NA,NA,NA,NA
Pluteus_aureovenatus,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA,2.1394725727994235,0.04329888199417166,5,854.4,19.40062492589156,839.2,424.7763488764174,73.37783792225252,21631.5,0.8865000039339066,571.5918998726277,1.1644045577414894,78.68834888342747,69.52302583447982,20.16211315509381,1732.278052161373,0.122022017260943,555159.3957310081,0.02775796978655041,13679876130.847492,9.222844363663478e-5
Pluteus_cervinus,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,Leaf Saprotroph-Wood Saprotroph,Free-living,Free-living,no,2.0226400892428598,0.13405114666139947,66,243.53030303030303,8.320884140173236,1062.6461940836946,904.9654012959774,18.75535124654528,20818.021085858585,0.35942063339452385,238.96476854561763,3.4373410857620095,329.10017147598876,129.37549975236197,18.035258201845462,1185.5004758151795,0.287270332980345,10314407.255063945,0.5157203627531973,7528309471975.416,0.050755157369412066
Pluteus_chrysophlebius,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA,2.34418241248559,0,1,665,4.74166668641071,868.75,1254.29770302848,102.394315685073,20257.75,0.109999999403954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pluteus_cinereofuscus,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,Undefined Saprotroph,Free-living,Free-living,no,2.220769708209597,0.10374943753836186,9,538.3333333333334,14.949035507172674,533.9166666666666,613.1232439070501,63.34976860839508,25860.25,0.8162962855012333,689.3177786768596,4.435862603045199,199.65963224948604,159.61719066520084,19.86091457396637,2259.4308526214563,0.306599315444834,9087669.8393865,0.45438349196932504,146127204032.8506,9.851759235255488e-4
Pluteus_eludens,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA,2.0711811404218525,0.017728766960431616,12,593.75,6.8666666839983215,809.4791666666666,1078.2868581412906,89.22741722940879,21125.822916666668,0.2839583357175198,291.24720053278077,4.290047973780068,137.56921639393903,319.3753858402797,25.77824578920159,2460.1630249348577,0.3320313900084728,8744727.587126765,0.43723637935633825,7100691358328.249,0.04787219609730086
Pluteus_heteromarginatus,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA,2.1066386743427157,0,4,568.5,23.108593751986824,2154.625,209.2949673171939,66.25174531823835,21456.125,1.8906249850988395,316.893778207567,3.202923749936724,990.0109532222358,196.52068988006118,4.8039423022090695,1508.3135795207397,0.7983534283983793,5977526.4598935405,0.29887632299467704,956417319325.0198,0.006448075990217626
Pluteus_leoninus,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,Undefined Saprotroph,Free-living,Free-living,no,2.0909526494506214,0.08167004645131953,1,44,5.37916664903363,611.285714285714,860.437226687428,34.808203762756,20312.8571428571,0.319999992847443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pluteus_longistriatus,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA,2.178843264698698,0.08266957389344619,22,770.2272727272727,14.103352265828523,922.9219696969697,604.1599618322044,71.23269132369022,21580.582575757573,0.7208484825762838,640.2291205809267,6.708361372305764,467.5201340028598,389.17857982275393,32.553381273363634,2369.763009462745,0.5463343791162864,18124003.454025224,0.9062001727012612,26738554523429.28,0.18026883030236962
Pluteus_losulus,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA,2.203614636952512,0.06148008531310601,2,112,26.4374999503295,2506.75,58.99498317100015,43.1677568759104,19217.875,2.667499959468845,21.213203435596427,0.12227043799837609,48.79036790187178,21.994235684220627,28.008916928399398,4899.012556755698,0.10606608461293848,NA,NA,NA,NA
Pluteus_multiformis,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA,2.2842559657307038,0.029963223377443202,12,275.5,17.099224532926808,511.2402777777778,534.0753616160338,64.12935873043884,26602.302777777775,0.9695972174406059,171.9246663777217,1.190129056762138,62.56564449946151,39.89573733712237,11.027353807579084,547.6397746875805,0.10919337843588806,715028.0140624079,0.0357514007031204,19880461450.847355,1.3403220912616365e-4
Pluteus_petasatus,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA,2.042843475331147,0.13306186367035552,41,395.0975609756098,14.02441055387117,1105.6719512195125,709.5641717633684,44.37705162310938,22585.59552845528,0.643711384622062,527.7217924663548,5.451567983828397,357.98081358501116,292.7104508298487,36.57505851465479,3354.725932883973,0.4477795445237318,18124482.63691676,0.906224131845838,NA,NA
Pluteus_phlebophorus,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA,2.032232914005214,0.09214622321199246,3,342.6666666666667,6.691865080760587,859.2380952380953,718.1203489353691,19.831970658924533,18920.2380952381,0.4266666571299237,253.45676817424572,1.165182220595319,214.36190708911946,123.22479842045142,13.187892834257552,1082.944147779978,0.09237604100557446,NA,NA,NA,NA
Pluteus_podospileus,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA,1.9722305857652596,0.09275405323689871,2,355.5,5.058680545331705,740.0416666666665,1056.9856360928745,68.7164253396925,20240.45833333335,0.2149999961256985,437.6990975544729,0.4483252987463021,182.02107059043735,279.04140108020135,47.627729278551016,24.45410951601076,0.1484924194130216,NA,NA,NA,NA
Pluteus_romellii,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,Wood Saprotroph,Free-living,Free-living,no,2.1078100357840137,0.054357662322592676,29,634.1379310344828,10.43191364898421,654.058210180624,738.8229925393576,55.67484553244619,23386.454967159276,0.5609252854667864,592.4478110914033,4.936858983664889,172.26149368640824,244.00373884887335,23.861482845908643,3152.8295346603213,0.3094154920207503,8957864.48119853,0.44789322405992654,3434360392674.4863,0.02315413611015254
Pluteus_salicinus,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,Undefined Saprotroph,Free-living,Free-living,no,2.118802093675052,0.1787154028818301,14,359,7.538313491774785,1147.0726190476194,978.2847169475918,15.658446788957207,20516.49404761905,0.28595238285405294,177.6409516195736,1.3925725570423557,92.97178567678048,80.66928346033619,24.98532732268098,196.20822050865672,0.05383745831402243,10592555.196942253,0.5296277598471126,507320471732.6929,0.003420307105515505
Pluteus_semibulbosus,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA,2.029027774130003,0.08894108333678108,2,424,14.667777777711535,1452.233333333335,599.9834946438001,65.56486979928795,19920.96666666665,1.176666691899297,528.9158723275375,12.557430752272628,1129.1552486507605,758.8789347603397,31.78275704545557,1232.298557799813,1.4519259512913365,NA,NA,NA,NA
Pluteus_stenotrichus,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA,1.9086559402349126,0.06694678963061322,2,225,25.63229165474575,2492.375,145.49187166754302,65.9412037401664,20900.5,2.3049999475479153,209.30360723121808,0.9796376040625204,183.67098641320572,106.76765992895317,5.273166413923566,2350.0693872734905,0.42426400127697184,NA,NA,NA,NA
Pochonia_cordycepisociata,Mitospores,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA,NA,1.2138486439905842,0.3010299956639812,462,715.6190476190476,7.861596744148071,1082.3482984607986,572.7804527474038,30.771627550892195,20800.89764395657,0.5650699088088839,879.4658319521716,5.324970759829844,565.2718100230957,264.50375211921306,20.70559009606953,2689.7148716415018,0.31501593767942954,19157343.10959236,0.957867155479618,46457663523953.87,0.31321321632049576
Pochonia_globispora,Mitospores,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA,NA,1.1061926160073585,0,2,707.5,10.9338541914864,1545.75,403.6973145322605,24.9696738571033,24518.25,0.7849999964237211,191.6259377015544,0.6503908749270945,39.59797974644666,11.74547068332869,1.4427221277617244,43.840620433565945,0.028284286420327286,NA,NA,NA,NA
Poculum_pseudosydowianum,Meiospores,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA,NA,2.2986424793418982,0.3234985135730922,2,665,4.74166668641071,868.75,1254.29770302848,102.394315685073,20257.75,0.109999999403954,0,0,0,0,0,0,0,NA,NA,NA,NA
Podoscypha_mellissii,Meiospores,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA,NA,0.7189986223104902,0.09691001300805642,1,464,9.5816666662693,1082.8,339.149860584772,28.7849358182737,23494,0.746000003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Podoscypha_venustula,Meiospores,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA,NA,1.3608251132423597,0.07645154201449916,2,373,24.9395832618078,2362.5,220.988008014725,69.6698954697769,19238.75,2.00499999523163,0,0,0,0,0,0,0,NA,NA,NA,NA
Podosphaera_fugax,Mitospores,Ascomycota,Leotiomycetes,Erysiphales,Plant Pathogen,Plant,Plant-Pathogen,yes,3.760391307468715,0.13830269816628146,1,4399,-4.2104166696469,455.75,822.998601525117,101.192754333729,20922,0.0875000022351742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Podosphaera_lini,Mitospores,Ascomycota,Leotiomycetes,Erysiphales,Plant Pathogen,Plant,Plant-Pathogen,yes,3.3618586748949815,0.3010299956639812,4,298.5,18.079166796058402,256.875,525.487636409234,27.7459768987218,29529,0.7974999994039536,210.73284825421342,0.6892117413189272,25.25907427704613,51.135320140402925,5.957409456420966,299.64478970941576,0.014433760171016736,NA,NA,NA,NA
Podospora_bullata,Meiospores,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA,1.224148600630396,0.6020599913279624,1,309,15.4066666483879,416,382.771202091884,29.7208717264529,28332.6,0.928000009059906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Polyblastia_neglecta,Meiospores,Ascomycota, Eurotiomycetes,Verrucariales,NA,NA,NA,NA,3.6241682356955547,0.29280966541729014,2,2557.5,-6.864409716178975,296.5416666666665,1158.340278865814,79.56182909632705,19303.41666666665,0.0666666657974323,2447.296569686641,2.542392604389616,78.78348053720141,276.0121570138028,20.29815833671729,1876.4256950087256,0.018856179532113444,NA,NA,NA,NA
Polycephalomyces_formosus,Mitospores,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA,NA,0.2650011664379655,0.25527250510330607,2,5474,-20.6375001377737,917,893.016086959839,74.7863200399011,16585.8,0.053999999165535,0,0,0,0,0,0,0,NA,NA,NA,NA
Polyporus_rugulosus,Meiospores,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA,NA,1.3758152603546592,0.33881855655338095,1,165,26.5499999324481,3868.75,23.8802727997273,21.661108514789,17196.25,2.6350000500679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Polyporus_tubaeformis,Meiospores,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA,NA,1.5411842159842266,0.39536151146003096,1,242,25.9031250278155,2688.75,68.7041597011798,64.867619647312,22615,2.55999994277954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Polyscytalum_algarvense,Mitospores,Ascomycota,Not assigned,Notassigned,NA,NA,NA,NA,1.5536974270282213,0.7781512503836436,25,610.52,8.981436114677539,786.0333333333333,928.0570073754313,72.91542153204483,22010.94933333333,0.3969200008312866,304.63723234912266,5.133107785148977,200.7645537480824,316.6319911441689,29.92448251772176,2795.7011320353777,0.3291944955016518,10407584.699269358,0.5203792349634679,6368490432584.582,0.042935766032823515
Polyscytalum_eucalyptigenum,Mitospores,Ascomycota,Not assigned,Notassigned,Plant Pathogen,Plant,Plant-Pathogen,yes,1.7006194551079183,0.7943480148849904,149,538.4697986577181,12.705674402096559,1162.348322147651,420.43572189253666,34.426921203828634,25693.212863534678,0.822053690044672,389.4074076713019,3.2426830352994775,338.0467386809499,70.72758793499366,22.735367335374644,2440.2177189064237,0.16990605513462956,3509958.4345986997,0.17549792172993497,556830299297.8204,0.003754097725940296
Polysporina_subfuscescens,Meiospores,Ascomycota,Lecanoromycetes,Acarosporales,NA,NA,NA,NA,2.592333202547354,0.19267544068200854,187,383.59893048128345,-7.832448602636946,405.6821143965609,601.6132076935696,16.86106827193535,25532.184174792914,0.140192958717226,803.3409435673954,4.5398771523812576,242.23372977063144,35.42911156159761,2.3970542208591636,1845.8496887095087,0.11798659227758033,17285134.497436628,0.8642567248718314,NA,NA
Populocrescentia_forlicesenensis,Meiospores,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,2.917518252551658,0.3357921019231931,5,402.2,14.438000005309767,414.57,518.5370899332876,23.687764500744642,26811.47,0.7520000207424165,812.1860624265846,5.782385631798982,291.3363811816163,38.31591826083349,6.239783646604174,2960.4296718550845,0.2540078822193237,15857023.831162846,0.7928511915581423,11481761946127.65,0.07740896367546922
Porobeltraniella_porosa,Mitospores,Ascomycota,Not assigned,Notassigned,NA,NA,NA,NA,3.199724001298978,0.35654732351381263,1,117,26.3687499562899,6014.25,148.018405448436,145.552155815605,24558.25,2.06749993562698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Porodisculus_pendulus,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA,0.7436484534899347,0.5862657241447305,1,48,20.2249998648961,1308.5,553.480896360551,43.96432651373,23159.75,1.02999997138977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Porotheleum_fimbriatum,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA,1.1915722492794318,0.2787536009528289,26,468.5,8.742444297018999,791.1509615384615,748.6642685648716,30.573948577030073,20902.75714285714,0.4398727087419988,557.2541430981021,4.956781549959273,200.94204412762434,96.24884169018856,10.41522421700418,1415.6979687327912,0.17056910074620954,8758314.047367575,0.43791570236837873,1053856961888.2913,0.00710500493432231
Postia_caesia,Meiospores,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA,NA,0.9252340230890359,0.47712125471966244,18,551.3888888888889,9.742534167632769,1396.261507936508,523.7152786989287,40.82417365170522,21929.13531746031,0.6688796295060055,667.7333158123471,3.9669599777211717,760.7296480799341,363.1713406818622,30.258107118011797,1596.7928519522027,0.3210306389174279,18355785.816684753,0.9177892908342377,58066677625851.71,0.39148010211191364
Postia_carbophila,Chlamydospores,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA,NA,2.430384001408942,0.17609125905568124,2,294,15.9466666897138,1083.6,455.595906784963,78.6143099460706,30048.6,0.994000005722046,0,0,0,0,0,0,0,NA,NA,NA,NA
Postia_cyanescens,Meiospores,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA,NA,0.712059919123471,0.6020599913279624,14,355.64285714285717,7.555922633104972,771.4517857142857,814.5199147852618,41.11470355988331,22466.539285714287,0.4407261867608346,398.7676414506722,5.183101670495385,246.80887286345694,212.9315439289193,24.55161236989501,3375.661244422875,0.27203673217865354,8928996.901004555,0.4464498450502277,2789874270579.77,0.018809071036633963
